Product ID,Category,Sub-Category,Product Name
FUR-CH-10001726,Furniture,Chairs,"Office Star Steel Folding Chair, Adjustable"
TEC-MA-10000161,Technology,Machines,"Okidata Inkjet, Wireless"
TEC-PH-10004707,Technology,Phones,"Samsung Signal Booster, Cordless"
OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width"
OFF-ST-10000695,Office Supplies,Storage,"Rogers Lockers, Wire Frame"
OFF-ST-10003956,Office Supplies,Storage,"Rogers Trays, Single Width"
TEC-AC-10004808,Technology,Accessories,"Memorex Router, Erganomic"
OFF-SU-10000810,Office Supplies,Supplies,"Kleencut Letter Opener, Steel"
OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy"
OFF-EN-10003630,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50"
OFF-EN-10003962,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50"
TEC-AC-10004808,Technology,Accessories,"Memorex Router, Erganomic"
OFF-PA-10004746,Office Supplies,Paper,"SanDisk Memo Slips, 8.5 x 11"
OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled"
FUR-CH-10001674,Furniture,Chairs,"Office Star Chairmat, Adjustable"
TEC-CO-10000620,Technology,Copiers,"Brother Wireless Fax, Digital"
TEC-MA-10002268,Technology,Machines,"StarTech Receipt Printer, White"
OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue"
TEC-AC-10004341,Technology,Accessories,"Belkin Mouse, USB"
TEC-CO-10002916,Technology,Copiers,"Hewlett Ink, Color"
OFF-AR-10001599,Office Supplies,Art,"Binney & Smith Canvas, Blue"
OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width"
OFF-BI-10001055,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable"
TEC-PH-10001396,Technology,Phones,"Nokia Smart Phone, Cordless"
OFF-ST-10001478,Office Supplies,Storage,"Tenex File Cart, Single Width"
FUR-FU-10004049,Furniture,Furnishings,"Eldon Light Bulb, Erganomic"
OFF-ST-10003931,Office Supplies,Storage,"Smead Trays, Wire Frame"
OFF-ST-10000695,Office Supplies,Storage,"Rogers Lockers, Wire Frame"
TEC-MA-10003923,Technology,Machines,"Okidata Receipt Printer, Durable"
TEC-AC-10001402,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth"
OFF-EN-10003177,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Recycled"
OFF-PA-10004761,Office Supplies,Paper,"Green Bar Memo Slips, Premium"
OFF-EN-10004649,Office Supplies,Envelopes,"Ames Mailers, Recycled"
FUR-CH-10000966,Furniture,Chairs,"Harbour Creations Chairmat, Set of Two"
OFF-ST-10000486,Office Supplies,Storage,"Rogers Trays, Industrial"
OFF-AR-10002116,Office Supplies,Art,"BIC Pens, Fluorescent"
FUR-TA-10000052,Furniture,Tables,"Hon Training Table, Adjustable Height"
TEC-MA-10004772,Technology,Machines,"Konica Inkjet, White"
OFF-FA-10004339,Office Supplies,Fasteners,"Stockwell Staples, Metal"
OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame"
TEC-MA-10004933,Technology,Machines,"Konica Phone, Wireless"
TEC-PH-10002907,Technology,Phones,"Motorola Headset, VoIP"
OFF-AR-10000703,Office Supplies,Art,"BIC Pens, Water Color"
OFF-BI-10001249,Office Supplies,Binders,"Acco Hole Reinforcements, Recycled"
OFF-FA-10002895,Office Supplies,Fasteners,"Accos Staples, 12 Pack"
OFF-BI-10003650,Office Supplies,Binders,"Ibico Index Tab, Clear"
OFF-AR-10004492,Office Supplies,Art,"BIC Canvas, Blue"
OFF-ST-10001358,Office Supplies,Storage,"Rogers Folders, Wire Frame"
TEC-PH-10004601,Technology,Phones,"Nokia Audio Dock, with Caller ID"
OFF-ST-10002905,Office Supplies,Storage,"Rogers Box, Single Width"
OFF-AR-10000124,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent"
OFF-FA-10000834,Office Supplies,Fasteners,"Advantus Staples, Assorted Sizes"
OFF-ST-10003956,Office Supplies,Storage,"Rogers Trays, Single Width"
OFF-FA-10002017,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes"
OFF-LA-10001265,Office Supplies,Labels,"Hon File Folder Labels, Alphabetical"
OFF-LA-10001402,Office Supplies,Labels,"Smead Color Coded Labels, 5000 Label Set"
OFF-AP-10004372,Office Supplies,Appliances,"Hoover Coffee Grinder, White"
TEC-AC-10004880,Technology,Accessories,"Logitech Keyboard, Programmable"
OFF-EN-10001991,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50"
OFF-ST-10002437,Office Supplies,Storage,"Eldon Trays, Blue"
OFF-AR-10002485,Office Supplies,Art,"Boston Markers, Easy-Erase"
OFF-PA-10003105,Office Supplies,Paper,"SanDisk Parchment Paper, Premium"
OFF-AR-10004303,Office Supplies,Art,"Stanley Markers, Blue"
TEC-CO-10004005,Technology,Copiers,"Sharp Copy Machine, Laser"
OFF-BI-10002718,Office Supplies,Binders,"Avery Binder, Durable"
OFF-FA-10001348,Office Supplies,Fasteners,"Accos Thumb Tacks, Metal"
OFF-AR-10001898,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Fluorescent"
OFF-FA-10001577,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack"
OFF-FA-10001113,Office Supplies,Fasteners,"OIC Push Pins, Assorted Sizes"
TEC-PH-10001432,Technology,Phones,"Motorola Signal Booster, Cordless"
TEC-CO-10003534,Technology,Copiers,"HP Fax and Copier, Digital"
OFF-PA-10000908,Office Supplies,Paper,"Xerox Note Cards, Premium"
OFF-LA-10002559,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical"
OFF-BI-10000289,Office Supplies,Binders,"Wilson Jones Binder Covers, Recycled"
OFF-LA-10001549,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable"
OFF-AR-10000980,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color"
OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase"
OFF-AR-10000659,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent"
OFF-ST-10002539,Office Supplies,Storage,"Fellowes Shelving, Single Width"
OFF-AR-10001626,Office Supplies,Art,"BIC Pens, Blue"
OFF-PA-10003416,Office Supplies,Paper,"Enermax Note Cards, Multicolor"
FUR-CH-10002212,Furniture,Chairs,"Novimex Swivel Stool, Adjustable"
OFF-LA-10004727,Office Supplies,Labels,"Hon File Folder Labels, Laser Printer Compatible"
OFF-BI-10003281,Office Supplies,Binders,"Ibico Binder, Recycled"
OFF-ST-10001195,Office Supplies,Storage,"Smead Box, Wire Frame"
OFF-SU-10001657,Office Supplies,Supplies,"Acme Box Cutter, High Speed"
OFF-ST-10004267,Office Supplies,Storage,"Smead File Cart, Single Width"
OFF-ST-10003018,Office Supplies,Storage,"Smead File Cart, Industrial"
OFF-EN-10001852,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window"
OFF-SU-10004691,Office Supplies,Supplies,"Fiskars Scissors, Serrated"
TEC-MA-10000161,Technology,Machines,"Konica Receipt Printer, Durable"
OFF-ST-10004191,Office Supplies,Storage,"Tenex Lockers, Blue"
OFF-BI-10002193,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled"
OFF-AR-10003113,Office Supplies,Art,"Binney & Smith Pens, Blue"
OFF-BI-10004448,Office Supplies,Binders,"Ibico Binder, Clear"
OFF-ST-10000648,Office Supplies,Storage,"Eldon File Cart, Industrial"
OFF-SU-10002342,Office Supplies,Supplies,"Kleencut Scissors, Steel"
FUR-FU-10000295,Furniture,Furnishings,"Advantus Light Bulb, Durable"
FUR-TA-10000347,Furniture,Tables,"Hon Computer Table, Adjustable Height"
OFF-PA-10001686,Office Supplies,Paper,"SanDisk Memo Slips, Premium"
OFF-BI-10001622,Office Supplies,Binders,"Acco 3-Hole Punch, Durable"
OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled"
OFF-AR-10000066,Office Supplies,Art,"Sanford Pens, Blue"
OFF-AR-10001002,Office Supplies,Art,"BIC Sketch Pad, Fluorescent"
OFF-AR-10001068,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase"
TEC-CO-10000270,Technology,Copiers,"Hewlett Fax Machine, High-Speed"
OFF-AR-10003377,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase"
OFF-EN-10000897,Office Supplies,Envelopes,"Kraft Mailers, Set of 50"
OFF-AP-10000344,Office Supplies,Appliances,"Hoover Toaster, Silver"
OFF-AR-10004739,Office Supplies,Art,"BIC Canvas, Easy-Erase"
OFF-AR-10001216,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase"
OFF-BI-10003708,Office Supplies,Binders,"Avery Binder, Economy"
OFF-ST-10002271,Office Supplies,Storage,"Rogers Shelving, Wire Frame"
OFF-LA-10004280,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical"
FUR-FU-10000295,Furniture,Furnishings,"Advantus Light Bulb, Black"
OFF-LA-10001170,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set"
TEC-PH-10003847,Technology,Phones,"Apple Headset, with Caller ID"
OFF-PA-10000850,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor"
OFF-ST-10000580,Office Supplies,Storage,"Fellowes Trays, Industrial"
OFF-AR-10001228,Office Supplies,Art,"Stanley Markers, Water Color"
OFF-SU-10003456,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip"
OFF-EN-10002406,Office Supplies,Envelopes,"Kraft Business Envelopes, Recycled"
OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable"
OFF-PA-10000756,Office Supplies,Paper,"Enermax Computer Printout Paper, Premium"
FUR-BO-10002781,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional"
OFF-EN-10001346,Office Supplies,Envelopes,"GlobeWeis Interoffice Envelope, Security-Tint"
FUR-FU-10000468,Furniture,Furnishings,"Advantus Frame, Durable"
OFF-FA-10000179,Office Supplies,Fasteners,"Advantus Paper Clips, Metal"
OFF-BI-10000815,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable"
OFF-BI-10004924,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy"
OFF-SU-10003277,Office Supplies,Supplies,"Elite Ruler, Serrated"
OFF-SU-10003160,Office Supplies,Supplies,"Acme Ruler, High Speed"
OFF-BI-10000341,Office Supplies,Binders,"Ibico Binding Machine, Recycled"
FUR-TA-10004649,Furniture,Tables,"Barricks Round Table, Rectangular"
TEC-PH-10002255,Technology,Phones,"Apple Audio Dock, Full Size"
FUR-FU-10001692,Furniture,Furnishings,"Deflect-O Clock, Durable"
OFF-SU-10002451,Office Supplies,Supplies,"Elite Letter Opener, High Speed"
OFF-ST-10004296,Office Supplies,Storage,"Smead Folders, Industrial"
TEC-MA-10003885,Technology,Machines,"Okidata Calculator, Wireless"
TEC-PH-10003960,Technology,Phones,"Apple Speaker Phone, with Caller ID"
TEC-AC-10004849,Technology,Accessories,"SanDisk Router, Programmable"
TEC-AC-10000827,Technology,Accessories,"SanDisk Keyboard, Programmable"
OFF-BI-10002799,Office Supplies,Binders,"Cardinal Binder Covers, Clear"
FUR-CH-10001150,Furniture,Chairs,"SAFCO Steel Folding Chair, Red"
OFF-AR-10003629,Office Supplies,Art,"Boston Canvas, Water Color"
OFF-AP-10001776,Office Supplies,Appliances,"Hamilton Beach Microwave, White"
FUR-CH-10000667,Furniture,Chairs,"Novimex Chairmat, Black"
OFF-ST-10003111,Office Supplies,Storage,"Eldon Trays, Single Width"
OFF-AP-10004183,Office Supplies,Appliances,"Breville Microwave, Red"
FUR-FU-10004640,Furniture,Furnishings,"Tenex Light Bulb, Durable"
OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy"
OFF-BI-10000282,Office Supplies,Binders,"Ibico Binder, Durable"
OFF-AR-10003521,Office Supplies,Art,"Stanley Highlighters, Easy-Erase"
TEC-AC-10001226,Technology,Accessories,"Enermax Mouse, Programmable"
TEC-AC-10001441,Technology,Accessories,"SanDisk Mouse, Erganomic"
OFF-LA-10002029,Office Supplies,Labels,"Hon Round Labels, 5000 Label Set"
OFF-EN-10004970,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint"
TEC-MA-10000946,Technology,Machines,"Panasonic Calculator, Red"
OFF-LA-10002651,Office Supplies,Labels,"Novimex Round Labels, Adjustable"
FUR-BO-10000034,Furniture,Bookcases,"Safco Classic Bookcase, Pine"
FUR-FU-10004289,Furniture,Furnishings,"Deflect-O Stacking Tray, Black"
OFF-AR-10003829,Office Supplies,Art,"Stanley Markers, Fluorescent"
OFF-AR-10001216,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase"
OFF-ST-10004060,Office Supplies,Storage,"Eldon Lockers, Single Width"
OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear"
OFF-BI-10003642,Office Supplies,Binders,"Wilson Jones Binder, Economy"
TEC-PH-10000270,Technology,Phones,"Apple Office Telephone, VoIP"
OFF-ST-10000872,Office Supplies,Storage,"Fellowes File Cart, Single Width"
OFF-ST-10001648,Office Supplies,Storage,"Tenex Shelving, Blue"
OFF-AR-10001546,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase"
FUR-CH-10001802,Furniture,Chairs,"Novimex Rocking Chair, Black"
OFF-LA-10003969,Office Supplies,Labels,"Novimex Legal Exhibit Labels, Laser Printer Compatible"
OFF-PA-10000850,Office Supplies,Paper,"SanDisk Parchment Paper, Multicolor"
FUR-CH-10003249,Furniture,Chairs,"Office Star Steel Folding Chair, Black"
OFF-EN-10004775,Office Supplies,Envelopes,"Kraft Manila Envelope, Set of 50"
OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase"
TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital"
OFF-AR-10002640,Office Supplies,Art,"Boston Pens, Blue"
FUR-BO-10004055,Furniture,Bookcases,"Safco Corner Shelving, Metal"
OFF-ST-10003446,Office Supplies,Storage,"Smead Trays, Single Width"
FUR-BO-10004547,Furniture,Bookcases,"Bush Stackable Bookrack, Traditional"
OFF-ST-10003785,Office Supplies,Storage,"Eldon Lockers, Blue"
OFF-ST-10002800,Office Supplies,Storage,"Tenex Folders, Industrial"
TEC-PH-10001708,Technology,Phones,"Cisco Audio Dock, with Caller ID"
OFF-ST-10003990,Office Supplies,Storage,"Smead Folders, Single Width"
FUR-CH-10000807,Furniture,Chairs,"Hon Rocking Chair, Adjustable"
OFF-EN-10000788,Office Supplies,Envelopes,"Jiffy Manila Envelope, Security-Tint"
OFF-ST-10001173,Office Supplies,Storage,"Eldon Folders, Industrial"
OFF-EN-10002449,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint"
OFF-ST-10000872,Office Supplies,Storage,"Fellowes File Cart, Single Width"
OFF-AR-10001672,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase"
OFF-ST-10004577,Office Supplies,Storage,"Tenex Shelving, Wire Frame"
OFF-LA-10004737,Office Supplies,Labels,"Avery Shipping Labels, 5000 Label Set"
OFF-AP-10003758,Office Supplies,Appliances,"KitchenAid Blender, Silver"
TEC-AC-10001904,Technology,Accessories,"Logitech Mouse, Bluetooth"
OFF-ST-10000632,Office Supplies,Storage,"Rogers Shelving, Single Width"
TEC-CO-10003362,Technology,Copiers,"Sharp Fax and Copier, High-Speed"
TEC-CO-10002240,Technology,Copiers,"Canon Copy Machine, High-Speed"
OFF-LA-10004744,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical"
TEC-CO-10002872,Technology,Copiers,"Canon Ink, Color"
OFF-ST-10002566,Office Supplies,Storage,"Tenex Lockers, Wire Frame"
OFF-AR-10001002,Office Supplies,Art,"BIC Sketch Pad, Fluorescent"
OFF-SU-10003115,Office Supplies,Supplies,"Acme Scissors, Serrated"
OFF-AR-10000491,Office Supplies,Art,"Binney & Smith Pens, Water Color"
TEC-CO-10004365,Technology,Copiers,"HP Wireless Fax, Color"
OFF-BI-10000329,Office Supplies,Binders,"Acco Binder, Durable"
OFF-FA-10002071,Office Supplies,Fasteners,"Accos Thumb Tacks, Assorted Sizes"
OFF-ST-10001426,Office Supplies,Storage,"Eldon Folders, Single Width"
FUR-BO-10003904,Furniture,Bookcases,"Ikea Corner Shelving, Traditional"
OFF-ST-10001025,Office Supplies,Storage,"Tenex Trays, Single Width"
OFF-AR-10001578,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent"
OFF-BI-10004722,Office Supplies,Binders,"Avery Index Tab, Clear"
OFF-AR-10001176,Office Supplies,Art,"Sanford Pens, Water Color"
FUR-CH-10004047,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable"
OFF-ST-10001142,Office Supplies,Storage,"Smead Folders, Wire Frame"
TEC-CO-10002601,Technology,Copiers,"Brother Fax and Copier, Digital"
OFF-BI-10003650,Office Supplies,Binders,"Ibico Index Tab, Clear"
FUR-FU-10000907,Furniture,Furnishings,"Eldon Clock, Duo Pack"
OFF-ST-10000872,Office Supplies,Storage,"Fellowes File Cart, Single Width"
FUR-FU-10004152,Furniture,Furnishings,"Eldon Photo Frame, Erganomic"
FUR-CH-10002585,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Black"
OFF-EN-10002723,Office Supplies,Envelopes,"Cameo Interoffice Envelope, with clear poly window"
OFF-ST-10004060,Office Supplies,Storage,"Eldon Lockers, Single Width"
OFF-AP-10000330,Office Supplies,Appliances,"Hamilton Beach Stove, Red"
FUR-TA-10002568,Furniture,Tables,"Chromcraft Coffee Table, Rectangular"
OFF-BI-10001621,Office Supplies,Binders,"Cardinal Binding Machine, Economy"
TEC-MA-10004897,Technology,Machines,"StarTech Calculator, White"
TEC-MA-10000261,Technology,Machines,"StarTech Calculator, Red"
OFF-BI-10001984,Office Supplies,Binders,"Ibico Binding Machine, Economy"
OFF-EN-10004649,Office Supplies,Envelopes,"Ames Mailers, Recycled"
TEC-AC-10002883,Technology,Accessories,"Belkin Flash Drive, USB"
OFF-BI-10003152,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled"
FUR-FU-10001718,Furniture,Furnishings,"Eldon Door Stop, Duo Pack"
OFF-PA-10004468,Office Supplies,Paper,"SanDisk Note Cards, Premium"
OFF-AR-10000584,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color"
OFF-AR-10002485,Office Supplies,Art,"Boston Markers, Easy-Erase"
OFF-AR-10003651,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase"
OFF-BI-10000115,Office Supplies,Binders,"Acco Hole Reinforcements, Clear"
TEC-MA-10000002,Technology,Machines,"Epson Card Printer, Durable"
OFF-ST-10000710,Office Supplies,Storage,"Smead Shelving, Blue"
TEC-MA-10002660,Technology,Machines,"Epson Phone, White"
OFF-AP-10001776,Office Supplies,Appliances,"Hamilton Beach Microwave, White"
OFF-PA-10003884,Office Supplies,Paper,"Eaton Message Books, Multicolor"
OFF-PA-10004160,Office Supplies,Paper,"SanDisk Note Cards, Premium"
FUR-BO-10004119,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional"
OFF-ST-10004377,Office Supplies,Storage,"Rogers File Cart, Single Width"
OFF-FA-10004503,Office Supplies,Fasteners,"Accos Staples, Assorted Sizes"
OFF-BI-10001808,Office Supplies,Binders,"Cardinal Binding Machine, Clear"
OFF-BI-10002894,Office Supplies,Binders,"Avery Binding Machine, Durable"
OFF-AR-10001230,Office Supplies,Art,"Binney & Smith Markers, Water Color"
OFF-AR-10000316,Office Supplies,Art,"Stanley Pens, Blue"
TEC-AC-10003666,Technology,Accessories,"Memorex Router, Bluetooth"
FUR-BO-10004119,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional"
OFF-SU-10001021,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated"
OFF-EN-10000352,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled"
OFF-BI-10001119,Office Supplies,Binders,"Wilson Jones Index Tab, Clear"
OFF-BI-10002172,Office Supplies,Binders,"Acco Binding Machine, Recycled"
OFF-ST-10003111,Office Supplies,Storage,"Eldon Trays, Single Width"
TEC-MA-10001139,Technology,Machines,"Okidata Receipt Printer, Wireless"
OFF-AR-10003658,Office Supplies,Art,"Boston Markers, Water Color"
OFF-LA-10003283,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set"
OFF-BI-10002570,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear"
TEC-CO-10004042,Technology,Copiers,"Brother Wireless Fax, Laser"
FUR-CH-10003842,Furniture,Chairs,"Harbour Creations Chairmat, Red"
OFF-SU-10003173,Office Supplies,Supplies,"Acme Ruler, Serrated"
OFF-BI-10001253,Office Supplies,Binders,"Acco Binder Covers, Recycled"
FUR-CH-10001037,Furniture,Chairs,"SAFCO Chairmat, Adjustable"
OFF-EN-10003087,Office Supplies,Envelopes,"Jiffy Peel and Seal, Security-Tint"
OFF-AP-10001847,Office Supplies,Appliances,"Breville Toaster, Red"
OFF-EN-10004649,Office Supplies,Envelopes,"Ames Mailers, Recycled"
OFF-BI-10003899,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled"
OFF-AR-10001461,Office Supplies,Art,"BIC Canvas, Water Color"
OFF-SU-10003357,Office Supplies,Supplies,"Fiskars Shears, Steel"
OFF-BI-10004446,Office Supplies,Binders,"Acco Binding Machine, Economy"
OFF-ST-10004367,Office Supplies,Storage,"Rogers Trays, Blue"
OFF-ST-10000988,Office Supplies,Storage,"Fellowes Folders, Blue"
OFF-ST-10002659,Office Supplies,Storage,"Smead Shelving, Wire Frame"
OFF-PA-10002338,Office Supplies,Paper,"Green Bar Parchment Paper, Recycled"
OFF-PA-10003105,Office Supplies,Paper,"SanDisk Parchment Paper, Premium"
OFF-SU-10003697,Office Supplies,Supplies,"Elite Scissors, High Speed"
